csvData,Tipo,Horario,Premio_1,Centena_1,Grupo_1,Bicho_1,Premio_2,Centena_2,Grupo_2,Bicho_2,Premio_3,Centena_3,Grupo_3,Bicho_3,Premio_4,Centena_4,Grupo_4,Bicho_4,Premio_5,Centena_5,Grupo_5,Bicho_5
2024-10-15,PTV,16:30,2494,494,24,Veado,1545,545,12,Elefante,2456,456,14,Gato,6956,956,14,Gato,2126,126,07,Carneiro
2024-10-15,PTN,,9443,443,11,Cavalo,6837,837,10,Coelho,2531,531,08,Camelo,8304,304,01,Avestruz,6534,534,09,Cobra
2024-10-15,COR,21:30,6456,456,14,Gato,1765,765,17,Macaco,6571,571,18,Porco,5687,687,22,Tigre,3230,230,08,Camelo
2024-10-16,PPT,09:30,3932,932,08,Camelo,7977,977,20,Peru,4063,063,16,Leão,7580,580,20,Peru,4702,702,01,Avestruz
2024-10-16,PTM,11:30,0106,106,02,Águia,0655,655,14,Gato,5041,041,11,Cavalo,0843,843,11,Cavalo,1852,852,13,Galo
2024-10-16,PT,14:30,6658,658,15,Jacaré,5001,001,01,Avestruz,3162,162,16,Leão,5199,199,25,Vaca,7745,745,12,Elefante
2024-10-16,PTV,16:30,5132,132,08,Camelo,5066,066,17,Macaco,0216,216,04,Borboleta,0204,204,01,Avestruz,0813,813,04,Borboleta
2024-10-16,FED,,8017,017,05,Cachorro,2964,964,16,Leão,9510,510,03,Burro,3322,322,06,Cabra,3911,911,03,Burro
2024-10-16,COR,21:30,3936,936,09,Cobra,3117,117,05,Cachorro,4254,254,14,Gato,6357,357,15,Jacaré,0465,465,17,Macaco
2024-10-17,PPT,09:30,6108,108,02,Águia,0128,128,07,Carneiro,7202,202,01,Avestruz,7696,696,24,Veado,0908,908,02,Águia
2024-10-17,PTM,11:30,8465,465,17,Macaco,7750,750,13,Galo,6811,811,03,Burro,1602,602,01,Avestruz,2539,539,10,Coelho
2024-10-17,PT,14:30,7147,147,12,Elefante,9354,354,14,Gato,1080,080,20,Peru,4436,436,09,Cobra,1775,775,19,Pavão
2024-10-17,PTV,16:30,5432,432,08,Camelo,6711,711,03,Burro,1204,204,01,Avestruz,4107,107,02,Águia,7534,534,09,Cobra
2024-10-17,PTN,,3096,096,24,Veado,3549,549,13,Galo,3789,789,23,Urso,6122,122,06,Cabra,7803,803,01,Avestruz
2024-10-17,COR,21:30,1069,069,18,Porco,1259,259,15,Jacaré,5897,897,25,Vaca,5388,388,22,Tigre,7596,596,24,Veado
2024-10-18,PPT,09:30,0001,001,01,Avestruz,5928,928,07,Carneiro,1507,507,02,Águia,6479,479,20,Peru,7205,205,02,Águia
2024-10-18,PTM,11:30,1310,310,03,Burro,9633,633,09,Cobra,9844,844,11,Cavalo,5976,976,19,Pavão,8224,224,06,Cabra
2024-10-18,PT,14:30,8797,797,25,Vaca,8276,276,19,Pavão,2671,671,18,Porco,0262,262,16,Leão,6842,842,11,Cavalo
2024-10-18,PTV,16:30,8996,996,24,Veado,5242,242,11,Cavalo,4010,010,03,Burro,3485,485,22,Tigre,2300,300,25,Vaca
2024-10-18,PTN,,2645,645,12,Elefante,9335,335,09,Cobra,8144,144,11,Cavalo,6964,964,16,Leão,1682,682,21,Touro
2024-10-18,COR,21:30,9039,039,10,Coelho,1515,515,04,Borboleta,8978,978,20,Peru,3208,208,02,Águia,5119,119,05,Cachorro
2024-10-19,PPT,09:30,0261,261,16,Leão,6804,804,01,Avestruz,7395,395,24,Veado,4007,007,02,Águia,0203,203,01,Avestruz
2024-10-19,PTM,11:30,1724,724,06,Cabra,3391,391,23,Urso,5523,523,06,Cabra,8679,679,20,Peru,1848,848,12,Elefante
2024-10-19,PT,14:30,5460,460,15,Jacaré,8988,988,22,Tigre,2232,232,08,Camelo,6324,324,06,Cabra,7956,956,14,Gato
2024-10-19,PTV,16:30,0866,866,17,Macaco,7946,946,12,Elefante,7019,019,05,Cachorro,2702,702,01,Avestruz,8627,627,07,Carneiro
2024-10-19,FED,,5189,189,23,Urso,7262,262,16,Leão,0096,096,24,Veado,1446,446,12,Elefante,6960,960,15,Jacaré
2024-10-19,COR,21:30,5434,434,09,Cobra,3711,711,03,Burro,4068,068,17,Macaco,5349,349,13,Galo,5616,616,04,Borboleta
2024-10-20,PPT,09:30,1577,577,20,Peru,6473,473,19,Pavão,2571,571,18,Porco,0268,268,17,Macaco,5632,632,08,Camelo
2024-10-20,PTM,11:30,9180,180,20,Peru,3281,281,21,Touro,5493,493,24,Veado,0659,659,15,Jacaré,2249,249,13,Galo
2024-10-20,PT,14:30,7513,513,04,Borboleta,7986,986,22,Tigre,9269,269,18,Porco,9471,471,18,Porco,5966,966,17,Macaco
2024-10-20,PTV,16:30,1594,594,24,Veado,7976,976,19,Pavão,5795,795,24,Veado,5900,900,25,Vaca,6349,349,13,Galo
2024-10-21,PPT,09:30,5754,754,14,Gato,1218,218,05,Cachorro,6032,032,08,Camelo,7390,390,23,Urso,2898,898,25,Vaca
2024-10-21,PTM,11:30,8312,312,03,Burro,7612,612,03,Burro,6630,630,08,Camelo,8202,202,01,Avestruz,4373,373,19,Pavão
2024-10-21,PT,14:30,6435,435,09,Cobra,2358,358,15,Jacaré,1487,487,22,Tigre,1778,778,20,Peru,7963,963,16,Leão
2024-10-21,PTV,16:30,9086,086,22,Tigre,0252,252,13,Galo,4098,098,25,Vaca,9970,970,18,Porco,2356,356,14,Gato
2024-10-21,PTN,,1668,668,17,Macaco,2110,110,03,Burro,9906,906,02,Águia,7179,179,20,Peru,7869,869,18,Porco
2024-10-21,COR,21:30,7921,921,06,Cabra,3186,186,22,Tigre,1073,073,19,Pavão,8836,836,09,Cobra,5579,579,20,Peru
2024-10-22,PPT,09:30,8322,322,06,Cabra,5315,315,04,Borboleta,7453,453,14,Gato,3710,710,03,Burro,2309,309,03,Burro
2024-10-22,PTM,11:30,8240,240,10,Coelho,7048,048,12,Elefante,4325,325,07,Carneiro,2166,166,17,Macaco,9764,764,16,Leão
2024-10-22,PT,14:30,5227,227,07,Carneiro,6231,231,08,Camelo,9046,046,12,Elefante,4897,897,25,Vaca,2437,437,10,Coelho
2024-10-22,PTV,16:30,2709,709,03,Burro,0721,721,06,Cabra,5762,762,16,Leão,9476,476,19,Pavão,2201,201,01,Avestruz
2024-10-22,PTN,,0615,615,04,Borboleta,3746,746,12,Elefante,8264,264,16,Leão,6402,402,01,Avestruz,6075,075,19,Pavão
2024-10-22,COR,21:30,1472,472,18,Porco,2549,549,13,Galo,3935,935,09,Cobra,1068,068,17,Macaco,9303,303,01,Avestruz
2024-10-23,PPT,09:30,0703,703,01,Avestruz,2350,350,13,Galo,8306,306,02,Águia,2585,585,22,Tigre,5925,925,07,Carneiro
2024-10-23,PTM,11:30,4635,635,09,Cobra,9461,461,16,Leão,9038,038,10,Coelho,3925,925,07,Carneiro,2862,862,16,Leão
2024-10-23,PT,14:30,5763,763,16,Leão,5062,062,16,Leão,7082,082,21,Touro,9275,275,19,Pavão,6400,400,25,Vaca
2024-10-23,PTV,16:30,3567,567,17,Macaco,4814,814,04,Borboleta,2047,047,12,Elefante,1341,341,11,Cavalo,7182,182,21,Touro
2024-10-23,FED,,7006,006,02,Águia,2497,497,25,Vaca,0804,804,01,Avestruz,4123,123,06,Cabra,4523,523,06,Cabra
2024-10-23,COR,21:30,1546,546,12,Elefante,7630,630,08,Camelo,9224,224,06,Cabra,2032,032,08,Camelo,7977,977,20,Peru
2024-10-24,PPT,09:30,1880,880,20,Peru,5855,855,14,Gato,4017,017,05,Cachorro,8726,726,07,Carneiro,9893,893,24,Veado
2024-10-24,PTM,11:30,1219,219,05,Cachorro,0980,980,20,Peru,9137,137,10,Coelho,0342,342,11,Cavalo,0226,226,07,Carneiro
2024-10-24,PT,14:30,5483,483,21,Touro,4515,515,04,Borboleta,1888,888,22,Tigre,5491,491,23,Urso,9215,215,04,Borboleta
2024-10-24,PTV,16:30,7982,982,21,Touro,9824,824,06,Cabra,0658,658,15,Jacaré,0290,290,23,Urso,1237,237,10,Coelho
2024-10-24,PTN,,0603,603,01,Avestruz,5259,259,15,Jacaré,0704,704,01,Avestruz,5450,450,13,Galo,0900,900,25,Vaca
2024-10-24,COR,21:30,8869,869,18,Porco,3166,166,17,Macaco,8187,187,22,Tigre,7014,014,04,Borboleta,5047,047,12,Elefante
2024-10-25,PPT,09:30,6110,110,03,Burro,4011,011,03,Burro,4759,759,15,Jacaré,9354,354,14,Gato,8585,585,22,Tigre
2024-10-25,PTM,11:30,8082,082,21,Touro,5259,259,15,Jacaré,8122,122,06,Cabra,3395,395,24,Veado,9822,822,06,Cabra
2024-10-25,PT,14:30,1739,739,10,Coelho,5851,851,13,Galo,6637,637,10,Coelho,9691,691,23,Urso,3049,049,13,Galo
2024-10-25,PTV,16:30,3894,894,24,Veado,5731,731,08,Camelo,0616,616,04,Borboleta,2866,866,17,Macaco,0153,153,14,Gato
2024-10-25,PTN,,7452,452,13,Galo,8935,935,09,Cobra,2610,610,03,Burro,3619,619,05,Cachorro,8900,900,25,Vaca
2024-10-25,COR,21:30,0460,460,15,Jacaré,9554,554,14,Gato,6767,767,17,Macaco,6893,893,24,Veado,0512,512,03,Burro
2024-10-26,PPT,09:30,2176,176,19,Pavão,1752,752,13,Galo,9974,974,19,Pavão,8112,112,03,Burro,5068,068,17,Macaco
2024-10-26,PTM,11:30,9972,972,18,Porco,8127,127,07,Carneiro,5240,240,10,Coelho,7378,378,20,Peru,3364,364,16,Leão
2024-10-26,PT,14:30,4395,395,24,Veado,3126,126,07,Carneiro,8145,145,12,Elefante,5922,922,06,Cabra,5383,383,21,Touro
2024-10-26,PTV,16:30,9614,614,04,Borboleta,9514,514,04,Borboleta,4506,506,02,Águia,7784,784,21,Touro,9884,884,21,Touro
2024-10-26,FED,,8966,966,17,Macaco,6491,491,23,Urso,1106,106,02,Águia,3263,263,16,Leão,1223,223,06,Cabra
2024-10-26,COR,21:30,8612,612,03,Burro,5081,081,21,Touro,9906,906,02,Águia,7512,512,03,Burro,4529,529,08,Camelo
2024-10-27,PPT,09:30,6560,560,15,Jacaré,7690,690,23,Urso,9416,416,04,Borboleta,3480,480,20,Peru,4577,577,20,Peru
2024-10-27,PTM,11:30,3561,561,16,Leão,7579,579,20,Peru,0237,237,10,Coelho,3043,043,11,Cavalo,7079,079,20,Peru
2024-10-27,PT,14:30,7588,588,22,Tigre,4873,873,19,Pavão,7025,025,07,Carneiro,7081,081,21,Touro,9112,112,03,Burro
2024-10-27,PTV,16:30,0404,404,01,Avestruz,8323,323,06,Cabra,1280,280,20,Peru,7544,544,11,Cavalo,4897,897,25,Vaca
2024-10-28,PPT,09:30,0279,279,20,Peru,5657,657,15,Jacaré,0152,152,13,Galo,8308,308,02,Águia,7769,769,18,Porco
2024-10-28,PTM,11:30,1585,585,22,Tigre,2523,523,06,Cabra,5999,999,25,Vaca,0474,474,19,Pavão,3889,889,23,Urso
2024-10-28,PT,14:30,5050,050,13,Galo,9996,996,24,Veado,4605,605,02,Águia,0982,982,21,Touro,2638,638,10,Coelho
2024-10-28,PTV,16:30,8224,224,06,Cabra,5608,608,02,Águia,4888,888,22,Tigre,0236,236,09,Cobra,9952,952,13,Galo
2024-10-28,PTN,,6537,537,10,Coelho,3103,103,01,Avestruz,7290,290,23,Urso,4904,904,01,Avestruz,6543,543,11,Cavalo
2024-10-28,COR,21:30,1265,265,17,Macaco,1534,534,09,Cobra,1121,121,06,Cabra,9960,960,15,Jacaré,0553,553,14,Gato
2024-10-29,PPT,09:30,9022,022,06,Cabra,3831,831,08,Camelo,3673,673,19,Pavão,6098,098,25,Vaca,2450,450,13,Galo
2024-10-29,PTM,11:30,5720,720,05,Cachorro,4978,978,20,Peru,5866,866,17,Macaco,9297,297,25,Vaca,6215,215,04,Borboleta
2024-10-29,PT,14:30,5936,936,09,Cobra,1513,513,04,Borboleta,9601,601,01,Avestruz,9963,963,16,Leão,2212,212,03,Burro
2024-10-29,PTV,16:30,2652,652,13,Galo,0836,836,09,Cobra,6864,864,16,Leão,4041,041,11,Cavalo,8346,346,12,Elefante
2024-10-29,PTN,,4828,828,07,Carneiro,6415,415,04,Borboleta,3225,225,07,Carneiro,8691,691,23,Urso,6905,905,02,Águia
2024-10-29,COR,21:30,6412,412,03,Burro,5409,409,03,Burro,3793,793,24,Veado,8866,866,17,Macaco,6736,736,09,Cobra
2024-10-30,PPT,09:30,1020,020,05,Cachorro,7984,984,21,Touro,0117,117,05,Cachorro,5784,784,21,Touro,7632,632,08,Camelo
2024-10-30,PTM,11:30,4370,370,18,Porco,8401,401,01,Avestruz,2227,227,07,Carneiro,4034,034,09,Cobra,4440,440,10,Coelho
2024-10-30,PT,14:30,1362,362,16,Leão,4791,791,23,Urso,9245,245,12,Elefante,7897,897,25,Vaca,3598,598,25,Vaca
2024-10-30,PTV,16:30,0846,846,12,Elefante,8057,057,15,Jacaré,7293,293,24,Veado,8063,063,16,Leão,3230,230,08,Camelo
2024-10-30,FED,,8179,179,20,Peru,7847,847,12,Elefante,1005,005,02,Águia,5754,754,14,Gato,4267,267,17,Macaco
2024-10-30,COR,21:30,6749,749,13,Galo,7439,439,10,Coelho,3932,932,08,Camelo,2203,203,01,Avestruz,9705,705,02,Águia
2024-10-31,PPT,09:30,6122,122,06,Cabra,9291,291,23,Urso,6970,970,18,Porco,8185,185,22,Tigre,6279,279,20,Peru
2024-10-31,PTM,11:30,1161,161,16,Leão,1454,454,14,Gato,2375,375,19,Pavão,5642,642,11,Cavalo,2336,336,09,Cobra
2024-10-31,PT,14:30,8007,007,02,Águia,6632,632,08,Camelo,3735,735,09,Cobra,9000,000,25,Vaca,9208,208,02,Águia
2024-10-31,PTV,16:30,6451,451,13,Galo,4222,222,06,Cabra,1552,552,13,Galo,1983,983,21,Touro,4313,313,04,Borboleta
2024-10-31,PTN,,3723,723,06,Cabra,1757,757,15,Jacaré,1473,473,19,Pavão,2427,427,07,Carneiro,9917,917,05,Cachorro
2024-10-31,COR,21:30,1809,809,03,Burro,3201,201,01,Avestruz,2625,625,07,Carneiro,9726,726,07,Carneiro,9224,224,06,Cabra
2024-11-01,PPT,09:30,8330,330,08,Camelo,2115,115,04,Borboleta,0733,733,09,Cobra,1676,676,19,Pavão,7750,750,13,Galo
2024-11-01,PTM,11:30,6227,227,07,Carneiro,5534,534,09,Cobra,4491,491,23,Urso,8164,164,16,Leão,8124,124,06,Cabra
2024-11-01,PT,14:30,3792,792,23,Urso,8121,121,06,Cabra,0390,390,23,Urso,5327,327,07,Carneiro,2159,159,15,Jacaré
2024-11-01,PTV,16:30,4719,719,05,Cachorro,2630,630,08,Camelo,3737,737,10,Coelho,0494,494,24,Veado,9546,546,12,Elefante
2024-11-01,FED,,7595,595,24,Veado,1598,598,25,Vaca,1088,088,22,Tigre,3859,859,15,Jacaré,8002,002,01,Avestruz
2024-11-01,COR,21:30,6820,820,05,Cachorro,6949,949,13,Galo,2703,703,01,Avestruz,6593,593,24,Veado,2609,609,03,Burro
2024-11-02,PPT,09:30,6373,373,19,Pavão,1704,704,01,Avestruz,7467,467,17,Macaco,5249,249,13,Galo,4637,637,10,Coelho
2024-11-02,PTM,11:30,5001,001,01,Avestruz,3790,790,23,Urso,8918,918,05,Cachorro,9688,688,22,Tigre,8051,051,13,Galo
2024-11-02,PT,14:30,3900,900,25,Vaca,5603,603,01,Avestruz,2710,710,03,Burro,0932,932,08,Camelo,7125,125,07,Carneiro
2024-11-02,PTV,16:30,2507,507,02,Águia,1905,905,02,Águia,5495,495,24,Veado,6328,328,07,Carneiro,7617,617,05,Cachorro
2024-11-02,PTN,,0478,478,20,Peru,3223,223,06,Cabra,4487,487,22,Tigre,8947,947,12,Elefante,6224,224,06,Cabra
2024-11-02,COR,21:30,3296,296,24,Veado,2207,207,02,Águia,4478,478,20,Peru,0089,089,23,Urso,9899,899,25,Vaca
2024-11-03,PPT,09:30,6954,954,14,Gato,3288,288,22,Tigre,5172,172,18,Porco,5277,277,20,Peru,4462,462,16,Leão
2024-11-03,PTM,11:30,9865,865,17,Macaco,9567,567,17,Macaco,7913,913,04,Borboleta,7225,225,07,Carneiro,6527,527,07,Carneiro
2024-11-03,PT,14:30,9088,088,22,Tigre,4196,196,24,Veado,6714,714,04,Borboleta,8678,678,20,Peru,1771,771,18,Porco
2024-11-03,PTV,16:30,3933,933,09,Cobra,2388,388,22,Tigre,3000,000,25,Vaca,6890,890,23,Urso,3011,011,03,Burro
2024-11-04,PPT,09:30,9410,410,03,Burro,7395,395,24,Veado,2353,353,14,Gato,9311,311,03,Burro,3535,535,09,Cobra
2024-11-04,PTM,11:30,8420,420,05,Cachorro,4084,084,21,Touro,3598,598,25,Vaca,1256,256,14,Gato,3083,083,21,Touro
2024-11-04,PT,14:30,7521,521,06,Cabra,3813,813,04,Borboleta,0320,320,05,Cachorro,9816,816,04,Borboleta,3385,385,22,Tigre
2024-11-04,PTV,16:30,4936,936,09,Cobra,7574,574,19,Pavão,3625,625,07,Carneiro,5083,083,21,Touro,5924,924,06,Cabra
2024-11-04,PTN,,4148,148,12,Elefante,9802,802,01,Avestruz,4371,371,18,Porco,5799,799,25,Vaca,3327,327,07,Carneiro
2024-11-04,COR,21:30,7346,346,12,Elefante,3593,593,24,Veado,2141,141,11,Cavalo,7462,462,16,Leão,8327,327,07,Carneiro
2024-11-05,PPT,09:30,0079,079,20,Peru,3311,311,03,Burro,4061,061,16,Leão,2303,303,01,Avestruz,9449,449,13,Galo
2024-11-05,PTM,11:30,1276,276,19,Pavão,6346,346,12,Elefante,3528,528,07,Carneiro,9367,367,17,Macaco,6730,730,08,Camelo
2024-11-05,PT,14:30,1197,197,25,Vaca,0091,091,23,Urso,1921,921,06,Cabra,7645,645,12,Elefante,2090,090,23,Urso
2024-11-05,PTV,16:30,7811,811,03,Burro,5692,692,23,Urso,6656,656,14,Gato,5913,913,04,Borboleta,7971,971,18,Porco
2024-11-05,PTN,,6428,428,07,Carneiro,2259,259,15,Jacaré,1324,324,06,Cabra,5786,786,22,Tigre,8010,010,03,Burro
2024-11-05,COR,21:30,7563,563,16,Leão,1465,465,17,Macaco,3891,891,23,Urso,9732,732,08,Camelo,3002,002,01,Avestruz
2024-11-06,PPT,09:30,7190,190,23,Urso,4177,177,20,Peru,0801,801,01,Avestruz,8148,148,12,Elefante,2283,283,21,Touro
2024-11-06,PTM,11:30,1102,102,01,Avestruz,5326,326,07,Carneiro,4661,661,16,Leão,3791,791,23,Urso,0152,152,13,Galo
2024-11-06,PT,14:30,2197,197,25,Vaca,2022,022,06,Cabra,4368,368,17,Macaco,2780,780,20,Peru,0842,842,11,Cavalo
2024-11-06,PTV,16:30,9746,746,12,Elefante,4099,099,25,Vaca,4904,904,01,Avestruz,7264,264,16,Leão,0149,149,13,Galo
2024-11-06,FED,,4695,695,24,Veado,7171,171,18,Porco,4732,732,08,Camelo,5102,102,01,Avestruz,2980,980,20,Peru
2024-11-06,COR,21:30,4611,611,03,Burro,1568,568,17,Macaco,8271,271,18,Porco,7845,845,12,Elefante,0852,852,13,Galo
2024-11-07,PPT,09:30,9861,861,16,Leão,4613,613,04,Borboleta,0608,608,02,Águia,6796,796,24,Veado,4058,058,15,Jacaré
2024-11-07,PTM,11:30,8273,273,19,Pavão,0715,715,04,Borboleta,2675,675,19,Pavão,1097,097,25,Vaca,3553,553,14,Gato
2024-11-07,PT,14:30,8854,854,14,Gato,3951,951,13,Galo,3158,158,15,Jacaré,4287,287,22,Tigre,9476,476,19,Pavão
2024-11-07,PTV,16:30,9119,119,05,Cachorro,3501,501,01,Avestruz,8533,533,09,Cobra,4402,402,01,Avestruz,7985,985,22,Tigre
2024-11-07,PTN,,3868,868,17,Macaco,3444,444,11,Cavalo,0689,689,23,Urso,3841,841,11,Cavalo,8166,166,17,Macaco
2024-11-07,COR,21:30,9369,369,18,Porco,9620,620,05,Cachorro,3811,811,03,Burro,1350,350,13,Galo,9696,696,24,Veado
2024-11-08,PPT,09:30,2253,253,14,Gato,4326,326,07,Carneiro,7446,446,12,Elefante,9913,913,04,Borboleta,2959,959,15,Jacaré
2024-11-08,PTM,11:30,7964,964,16,Leão,4652,652,13,Galo,1999,999,25,Vaca,3955,955,14,Gato,3544,544,11,Cavalo
2024-11-08,PT,14:30,4858,858,15,Jacaré,9279,279,20,Peru,4509,509,03,Burro,8597,597,25,Vaca,9075,075,19,Pavão
2024-11-08,PTV,16:30,6867,867,17,Macaco,3463,463,16,Leão,6228,228,07,Carneiro,6861,861,16,Leão,9766,766,17,Macaco
2024-11-08,PTN,,3159,159,15,Jacaré,3668,668,17,Macaco,2759,759,15,Jacaré,7608,608,02,Águia,4112,112,03,Burro
2024-11-08,COR,21:30,6728,728,07,Carneiro,4533,533,09,Cobra,8765,765,17,Macaco,7207,207,02,Águia,2747,747,12,Elefante
2024-11-09,PPT,09:30,5347,347,12,Elefante,3192,192,23,Urso,9132,132,08,Camelo,7178,178,20,Peru,4570,570,18,Porco
2024-11-09,PTM,11:30,8163,163,16,Leão,6532,532,08,Camelo,0723,723,06,Cabra,4478,478,20,Peru,1868,868,17,Macaco
2024-11-09,PT,14:30,5547,547,12,Elefante,9016,016,04,Borboleta,4745,745,12,Elefante,4334,334,09,Cobra,7303,303,01,Avestruz
2024-11-09,PTV,16:30,7621,621,06,Cabra,9695,695,24,Veado,6231,231,08,Camelo,1764,764,16,Leão,5769,769,18,Porco
2024-11-09,FED,,4550,550,13,Galo,3182,182,21,Touro,6028,028,07,Carneiro,7537,537,10,Coelho,7136,136,09,Cobra
2024-11-09,COR,21:30,6267,267,17,Macaco,1741,741,11,Cavalo,9216,216,04,Borboleta,4892,892,23,Urso,1916,916,04,Borboleta
2024-11-10,PPT,09:30,5993,993,24,Veado,7418,418,05,Cachorro,9620,620,05,Cachorro,7481,481,21,Touro,9595,595,24,Veado
2024-11-10,PTM,11:30,6477,477,20,Peru,2692,692,23,Urso,0860,860,15,Jacaré,9159,159,15,Jacaré,5732,732,08,Camelo
2024-11-10,PT,14:30,0623,623,06,Cabra,5479,479,20,Peru,2872,872,18,Porco,0713,713,04,Borboleta,8211,211,03,Burro
2024-11-10,PTV,16:30,1584,584,21,Touro,2090,090,23,Urso,1729,729,08,Camelo,1749,749,13,Galo,3527,527,07,Carneiro
2024-11-11,PPT,09:30,6057,057,15,Jacaré,4903,903,01,Avestruz,3227,227,07,Carneiro,1155,155,14,Gato,8209,209,03,Burro
2024-11-11,PTM,11:30,9495,495,24,Veado,4374,374,19,Pavão,6207,207,02,Águia,9502,502,01,Avestruz,2706,706,02,Águia
2024-11-11,PT,14:30,2740,740,10,Coelho,6055,055,14,Gato,3754,754,14,Gato,8528,528,07,Carneiro,0352,352,13,Galo
2024-11-11,PTV,16:30,4790,790,23,Urso,5071,071,18,Porco,5791,791,23,Urso,0877,877,20,Peru,1956,956,14,Gato
2024-11-11,PTN,,6178,178,20,Peru,2652,652,13,Galo,2957,957,15,Jacaré,7328,328,07,Carneiro,6858,858,15,Jacaré
2024-11-11,COR,21:30,4563,563,16,Leão,9702,702,01,Avestruz,0906,906,02,Águia,7531,531,08,Camelo,3349,349,13,Galo
2024-11-12,PPT,09:30,5291,291,23,Urso,4861,861,16,Leão,2612,612,03,Burro,5076,076,19,Pavão,2331,331,08,Camelo
2024-11-12,PTM,11:30,3858,858,15,Jacaré,6469,469,18,Porco,2718,718,05,Cachorro,5102,102,01,Avestruz,7180,180,20,Peru
2024-11-12,PT,14:30,3497,497,25,Vaca,4233,233,09,Cobra,5726,726,07,Carneiro,4208,208,02,Águia,9496,496,24,Veado
2024-11-12,PTV,16:30,9269,269,18,Porco,2069,069,18,Porco,7159,159,15,Jacaré,1556,556,14,Gato,3043,043,11,Cavalo
2024-11-12,PTN,,3692,692,23,Urso,9547,547,12,Elefante,6931,931,08,Camelo,7662,662,16,Leão,2941,941,11,Cavalo
2024-11-12,COR,21:30,6462,462,16,Leão,3835,835,09,Cobra,0691,691,23,Urso,3454,454,14,Gato,6076,076,19,Pavão
2024-11-13,PPT,09:30,6987,987,22,Tigre,2869,869,18,Porco,3921,921,06,Cabra,3273,273,19,Pavão,9229,229,08,Camelo
2024-11-13,PTM,11:30,2371,371,18,Porco,2500,500,25,Vaca,6758,758,15,Jacaré,6405,405,02,Águia,2871,871,18,Porco
2024-11-13,PT,14:30,3757,757,15,Jacaré,5625,625,07,Carneiro,9522,522,06,Cabra,9640,640,10,Coelho,4365,365,17,Macaco
2024-11-13,PTV,16:30,9379,379,20,Peru,9577,577,20,Peru,8216,216,04,Borboleta,2119,119,05,Cachorro,1463,463,16,Leão
2024-11-13,FED,,1274,274,19,Pavão,2894,894,24,Veado,8169,169,18,Porco,4266,266,17,Macaco,8192,192,23,Urso
2024-11-13,COR,21:30,4759,759,15,Jacaré,8474,474,19,Pavão,8843,843,11,Cavalo,4372,372,18,Porco,7507,507,02,Águia
2024-11-14,PPT,09:30,6661,661,16,Leão,6355,355,14,Gato,5270,270,18,Porco,8375,375,19,Pavão,8121,121,06,Cabra
2024-11-14,PTM,11:30,6918,918,05,Cachorro,7925,925,07,Carneiro,3028,028,07,Carneiro,4573,573,19,Pavão,6235,235,09,Cobra
2024-11-14,PT,14:30,6020,020,05,Cachorro,0544,544,11,Cavalo,0575,575,19,Pavão,4939,939,10,Coelho,1851,851,13,Galo
2024-11-14,PTV,16:30,6168,168,17,Macaco,4567,567,17,Macaco,6810,810,03,Burro,2309,309,03,Burro,3905,905,02,Águia
2024-11-14,PTN,,6903,903,01,Avestruz,9913,913,04,Borboleta,0470,470,18,Porco,9427,427,07,Carneiro,2514,514,04,Borboleta
2024-11-14,COR,21:30,1262,262,16,Leão,5169,169,18,Porco,4946,946,12,Elefante,8624,624,06,Cabra,4355,355,14,Gato
2024-11-15,PPT,09:30,5861,861,16,Leão,6398,398,25,Vaca,6806,806,02,Águia,8235,235,09,Cobra,0763,763,16,Leão
2024-11-15,PTM,11:30,1538,538,10,Coelho,4277,277,20,Peru,4972,972,18,Porco,7712,712,03,Burro,5610,610,03,Burro
2024-11-15,PT,14:30,0149,149,13,Galo,6283,283,21,Touro,9255,255,14,Gato,0500,500,25,Vaca,5923,923,06,Cabra
2024-11-15,PTV,16:30,2776,776,19,Pavão,1554,554,14,Gato,6215,215,04,Borboleta,3310,310,03,Burro,4007,007,02,Águia
2024-11-15,PTN,,8513,513,04,Borboleta,9270,270,18,Porco,3521,521,06,Cabra,5872,872,18,Porco,1514,514,04,Borboleta
2024-11-15,COR,21:30,6944,944,11,Cavalo,2895,895,24,Veado,4063,063,16,Leão,7649,649,13,Galo,8201,201,01,Avestruz
2024-11-16,PPT,09:30,0573,573,19,Pavão,7932,932,08,Camelo,7661,661,16,Leão,6255,255,14,Gato,0739,739,10,Coelho
2024-11-16,PTM,11:30,2773,773,19,Pavão,1516,516,04,Borboleta,8494,494,24,Veado,8901,901,01,Avestruz,8318,318,05,Cachorro
2024-11-16,PT,14:30,3747,747,12,Elefante,4167,167,17,Macaco,4044,044,11,Cavalo,3832,832,08,Camelo,7973,973,19,Pavão
2024-11-16,PTV,16:30,9523,523,06,Cabra,1420,420,05,Cachorro,5016,016,04,Borboleta,7264,264,16,Leão,2678,678,20,Peru
2024-11-16,FED,,6609,609,03,Burro,2517,517,05,Cachorro,9012,012,03,Burro,0795,795,24,Veado,9199,199,25,Vaca
2024-11-16,COR,21:30,4634,634,09,Cobra,4544,544,11,Cavalo,3822,822,06,Cabra,8329,329,08,Camelo,3203,203,01,Avestruz
2024-11-17,PPT,09:30,5389,389,23,Urso,2766,766,17,Macaco,6303,303,01,Avestruz,4592,592,23,Urso,9774,774,19,Pavão
2024-11-17,PTM,11:30,3931,931,08,Camelo,7938,938,10,Coelho,4896,896,24,Veado,3463,463,16,Leão,0544,544,11,Cavalo
